stableRowId,canonicalRelationshipId,sourceEvidence,sourceSha256,sourceAssetKind,role,ownerKind,ownerMigrationKey,currentAutomatedClassification,proposedDecision,privacyStatus,reviewStatus,auditFingerprint,ownerDecision,ownerNotes,reviewer,reviewedAt,evidenceChecked,followUpAction,resolutionStatus,uatRelevance,cutoverBlocker
"p14-owner-4c6021fb6801e97652fab92f","wix:asset:wix:activity:nz8m8:a7a7df2d65bc7386a26b","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","903e1f4456a6e2fc8f9921697333ad3f75bf852caf7f0acfe3352cad93f9849c","document","attachment","activity","wix:activity:nz8m8","requires-owner-review","manual-review-required","private-draft","requires-owner-review","d9a95804845d3b7209b27cee4530e4e926f739ef8df9536a46c51614ee6e74fc","","","","","","","","",""
"p14-owner-4cb1f2adb8e38c9d7cf0e04e","wix:asset:wix:activity:r9q61:6119496dcdb6d658e0a4","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","760fa774675fabf8a3704c77872b3b77f1b6665f8bde33939db7164e8ad75734","image","gallery","activity","wix:activity:r9q61","requires-owner-review","manual-review-required","private-draft","requires-owner-review","a4f8fa89186de5e3f302b11776e9b8f9e0b15213798514fe1ee519d508961411","","","","","","","","",""
"p14-owner-4ef1b16850ca0ab8984e3def","source-only:wix:asset-source:f9ad52c1d5a636c929fbd017da3aeb6639c04f59b5389274396c9597008f29f7","[""migration/phase9/source-inventory.jsonl""]","f9ad52c1d5a636c929fbd017da3aeb6639c04f59b5389274396c9597008f29f7","image","unknown","unresolved","","accepted_skip","manual-review-required","public-source","requires-owner-review","1135af09ae364c266be948f51f2b04f7d7faa5a87e09ad8204cfacd66457921d","","","","","","","","",""
"p14-owner-4faa4196493d8eab32a8c068","wix:asset:wix:activity:lb7xk:cc0ac8641d2729d9128c","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","b8a5378e0a651e1ed7c977641a3ed82a1d9b590344ef3cf8a357b4d2c9d0127c","document","attachment","activity","wix:activity:lb7xk","requires-owner-review","manual-review-required","private-draft","requires-owner-review","0fd4f253cf7ef8fcab89d2271d208d91db4521c6033e42bb24bf2239536dbea1","","","","","","","","",""
"p14-owner-4ff243e46a7bbc63c8511d65","wix:asset:wix:activity:ad87y:4cf2151f8b4f7c1a3abf","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","2125706c9fc2191a591a1f7fba4b786e7ead1df1218db1d1e4f13a55101b39c6","image","gallery","activity","wix:activity:ad87y","requires-owner-review","manual-review-required","private-draft","requires-owner-review","7ace7d1e714d6e83445979d0aacb0d68de681f22271c6ace45f13e934e9ff291","","","","","","","","",""
"p14-owner-501e8acc9b5243d1323dce39","wix:asset:wix:activity:g23od:89e8412efdcfbad11dd6","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","5352eae941e3702e47b7b039a2b07b976ba1f5c4721c997694e4757152314051","document","attachment","activity","wix:activity:g23od","requires-owner-review","manual-review-required","private-draft","requires-owner-review","05b07ffd9cd6603752ea34c4128b7e979cbd6f526c47bec3e2bd561c74f6f3b3","","","","","","","","",""
"p14-owner-50880c3e1a3707bf80161f7a","wix:asset:wix:activity:fxl97:c4a13db85c54498e6db3","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","3080b2f1b77a620b772b4eb825052067e29d87f7e55c2f6c9f81141cb13b545a","document","attachment","activity","wix:activity:fxl97","requires-owner-review","manual-review-required","private-draft","requires-owner-review","c513ba15b868619f0012a3c39f09f6567066a3210255d8bb96d91fdb5a2361ae","","","","","","","","",""
"p14-owner-50a2644516f86cf9ab720d01","wix:asset:wix:activity:io4hd:1031ebe2848eaf16088b","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","f8e8f3c43a542027f6718d1e64c4f19cb3198f5c7bfa1ca0fedf692d8c154d56","document","attachment","activity","wix:activity:io4hd","requires-owner-review","manual-review-required","private-draft","requires-owner-review","e4738ec4f7c6001c90579e54582144e5fffb172a8d1d358f04a5fdc9c2ba3438","","","","","","","","",""
"p14-owner-53a8d03bbfbe79ef84759628","wix:asset:wix:activity:ncu3n:04c92dc82d60fdfdbe72","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","43a60dcfa4ffee973e4779d8af384a365b3b538bdec659142547632c29fd8ec7","document","attachment","activity","wix:activity:ncu3n","requires-owner-review","manual-review-required","private-draft","requires-owner-review","33303187e11b0e0566e50bcfd8a58bef6ef184d606e6e05d8601a38057373e58","","","","","","","","",""
"p14-owner-5536da7a1fe984a0a2e0ee1b","wix:asset:wix:activity:on53s:7b70706f7ee20c7e4aaa","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","bbde26e74d36183ed839a39aac82f52b84bd776310abeb1cc5f69ff7c9e9441e","document","attachment","activity","wix:activity:on53s","requires-owner-review","manual-review-required","private-draft","requires-owner-review","1f35256ea57e5134d7e648e1336560fd88a62640216857a60c6febd9078ccd78","","","","","","","","",""
"p14-owner-56793643703c28f249cf5676","wix:asset:wix:activity:u61it:9643e73919cba7e412e8","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","b57879e7c8757bb814ad3ab346f163b0293daa7701483da3062952ccf63a8bc9","image","gallery","activity","wix:activity:u61it","requires-owner-review","manual-review-required","private-draft","requires-owner-review","97b1e4778cec1d08c3d142ba2beec73cbd4d544e12340b6a1a395f4ded5c1f45","","","","","","","","",""
"p14-owner-56fdafdac5b2b5390c4295cf","wix:asset:wix:activity:ncu3n:f9075ab8a3310a3ee6eb","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","0bb33482a6126d058215f05a5dcdc561faeb657157168dcc36e605d5a4b2b791","document","attachment","activity","wix:activity:ncu3n","requires-owner-review","manual-review-required","private-draft","requires-owner-review","407fa71dd2d14e0d14397c660dcaf3735ef1d0433616906b742eeaafdbc9d8ed","","","","","","","","",""
"p14-owner-57becb5f61a5ef7851ffa07f","wix:asset:wix:activity:vzfv3:8f20ccbfe43e523e0dcf","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","945701a2c39c5dc9fbf95908f4a7495d2cbb501e90a5222418982421fd3de7bf","document","attachment","activity","wix:activity:vzfv3","requires-owner-review","manual-review-required","private-draft","requires-owner-review","48b3074a4a5e00a85e76d0dc55edbb1e07d9e9003e32c5e8127f3c9de40e794e","","","","","","","","",""
"p14-owner-57becd91cf7481a7598510a2","wix:asset:wix:activity:wiy6e:f4850b325b50548cd8de","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","592b164dbaa237a3a5e89179802c80589a9d87fe87e82aae2121c3f675b28f7e","document","attachment","activity","wix:activity:wiy6e","requires-owner-review","manual-review-required","private-draft","requires-owner-review","2e8eaa54c247805bf5ec0d258ea702d5067a80b8de9c2ee581c019f8fcf2745d","","","","","","","","",""
"p14-owner-582af960b10ccc11929c0cbf","wix:asset:wix:activity:gqhoh:c24f567fdcea511e7080","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","808e32b27c0f9437af98e9276c47368d5278e678c0ea991dfedb56db8c9fa894","image","gallery","activity","wix:activity:gqhoh","requires-owner-review","manual-review-required","private-draft","requires-owner-review","730995a01ac2093e8bf6d5e84bb9b664ad223a9c214f0521f3c63d970dbb1665","","","","","","","","",""
"p14-owner-586080ab327ec37d1cb28d12","wix:asset:wix:activity:u61it:2e8b74040eea3bce99c7","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","3211e601cfc83c97a4c2a41d8ff7a4c60e4d9de7bc357c00c1233009ac8088ee","image","gallery","activity","wix:activity:u61it","requires-owner-review","manual-review-required","private-draft","requires-owner-review","243bd5e3581200fbbc9347fc1a1a206f3de883eb1346a13311679df17d1bd3ee","","","","","","","","",""
"p14-owner-588ab19502fcdf2e6ff816c9","wix:asset:wix:activity:vzfv3:f036fa918c9a95be4d78","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","a7421def12816a8e99134845fc618cd14db72de44351ddbc90ba1021f788fdd1","document","attachment","activity","wix:activity:vzfv3","requires-owner-review","manual-review-required","private-draft","requires-owner-review","b95ff12bd73ff02ad7a80361369a1962117bcae1661ef99d4a0fc207a2a2252b","","","","","","","","",""
"p14-owner-58b90af09a6bd1b293b7f5b5","wix:asset:wix:activity:jd4jc:ecfef64e96b3ed5b8cb8","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","65968ebb8e1b12917fbcece46128c9150976a0cb971bcd248913036e6ec2e024","image","cover","activity","wix:activity:jd4jc","requires-owner-review","manual-review-required","private-draft","requires-owner-review","b1f7cf500186dbba3a578725fc84d1d8090b8426e28460e7280e3aaab43feccc","","","","","","","","",""
"p14-owner-5a27b0ccc75f41c4b5d0e38c","wix:asset:wix:activity:wnlfh:00eee81ec35defa9f5e0","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","0e3e71a0da0ec1d9f7c9cbb85ec33f8713dbf4a8477dda10908b0c65cb5cb387","document","attachment","activity","wix:activity:wnlfh","requires-owner-review","manual-review-required","private-draft","requires-owner-review","a9b142cc961645b8abbdb8fcaa3ccc48939a89d7142ff78007bf323bb3458de0","","","","","","","","",""
"p14-owner-5a6896b2a3b568df374e64fb","wix:asset:wix:activity:shxze:71a36203a209dcd9ade4","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","ad41ce4cedf4c5b6b9599c7078d465c909eb23358d69e7d7d48485dd57cbca59","document","attachment","activity","wix:activity:shxze","requires-owner-review","manual-review-required","private-draft","requires-owner-review","c959134b0cf9baf432c16d090a4c780a3a0cedfb13c5726787083decc280b3e5","","","","","","","","",""
"p14-owner-5a96b908aafe7757f9433c79","wix:asset:wix:activity:finuh:b944870f1cbe18cab479","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","f1a6c44af298c5ae1b1425f41c4947ebb32e7bffd0d1a368915e4760568abae1","document","attachment","activity","wix:activity:finuh","requires-owner-review","manual-review-required","private-draft","requires-owner-review","ef6c7216cd1c3d625f16e11bfc0c7bc82709add100722b4889e627ac1a4ee2ef","","","","","","","","",""
"p14-owner-5d9a969cd64d2c99b304b0aa","wix:asset:wix:activity:zsngn:b33f04b46bad7949b669","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","a8d0777609e96f4210ad9b81166ca916844d961cb495e4120ff042b88edfd7e9","document","attachment","activity","wix:activity:zsngn","requires-owner-review","manual-review-required","private-draft","requires-owner-review","f4b0459532e311878583267c392f9bd78bdc2c7ace358fadd3378f19747f46d9","","","","","","","","",""
"p14-owner-5e93f7da677b3a029d04d731","wix:asset:wix:activity:shxze:5350089eb97f4247b19e","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","c297c436052ea139e78aabbd82fedff2a7caeb04298e6e0a98af2f670d5ef4cf","document","attachment","activity","wix:activity:shxze","requires-owner-review","manual-review-required","private-draft","requires-owner-review","016a9c6e39def8aa3bb6de577b6ebb48425da82f53ed19e6ccde13cf4a4d4ab8","","","","","","","","",""
"p14-owner-5fd4180b39f83703f9c0c6c2","wix:asset:wix:activity:mqpxs:193624b0061d093c9755","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","11c62acc507b632cc50d5149a2e6812518944e1b604d725c9ace31c24e6aadd2","document","attachment","activity","wix:activity:mqpxs","requires-owner-review","manual-review-required","private-draft","requires-owner-review","ec73e3a99b5d4972c0fffce42e79ae29f7cceaf10be347f99de40c91278f5675","","","","","","","","",""
"p14-owner-5ffa56570d702dfc613517d1","wix:asset:wix:activity:fl2ot:32a9c2ed97f7c400fab7","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","74333a470b594bc1bea1130a98a728e67558818f8443f980e214bc9c63b2b108","document","attachment","activity","wix:activity:fl2ot","requires-owner-review","manual-review-required","private-draft","requires-owner-review","357c1bbbce40d7c18259413db525bf94484ac5941e854d6d1e5a6882ba0baff5","","","","","","","","",""
"p14-owner-601a91b22af6b729cd92fc73","wix:asset:wix:activity:vzfv3:de76e05f5e87783acaa1","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","64479d956595171fe924009a2e4d9daacff4da8adb90a58950c71526eb820e2f","image","cover","activity","wix:activity:vzfv3","requires-owner-review","manual-review-required","private-draft","requires-owner-review","eee7636b7d8ac3eb78d2d3f8b521ab84b69cbf17c56293548245ee9faefd30cf","","","","","","","","",""
"p14-owner-602042f9ba8431cfc4645b17","wix:asset:wix:activity:wquq1:3c4d4b5fdf70475a7dd6","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","7c1b3426b41a462ba231254f366dd6589991105ae877421ed30bbf56db65d99d","image","cover","activity","wix:activity:wquq1","requires-owner-review","manual-review-required","private-draft","requires-owner-review","8fe7c1bb0d893ebc9332aa20167a3784fd1450a628877e7a4dd004ba9c3f1562","","","","","","","","",""
"p14-owner-60e315c1247690cb00a83bca","wix:asset:wix:activity:fuug2:ff6d76d6ebcff6103f41","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","7f7606cfaecd49e6dc01a4940a285d2f04f9d373c3e0a510c6a976e7e11a21d2","document","attachment","activity","wix:activity:fuug2","requires-owner-review","manual-review-required","private-draft","requires-owner-review","44a6cc414b011b0d057a446b82e11dec38c0df61341ba8228a07008fc494ba0a","","","","","","","","",""
"p14-owner-61638e2c118489e5560fbeda","wix:asset:wix:activity:eove1:701bd6c862e2ed08e72f","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","4bad273147e61750e4aeb01e6a2cc423611bfcb1596e539bea7a6d3ba81acccd","image","cover","activity","wix:activity:eove1","requires-owner-review","manual-review-required","private-draft","requires-owner-review","4c63006aa9ee0a16077730e6f579445f4cda04fe585962a81a1563b4fb218f09","","","","","","","","",""
"p14-owner-624e767a7c45a256d6fa0072","wix:asset:wix:activity:ncu3n:61cca57de5197f9e5999","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","5dd079427ff16cbc338abc4c2e072e4a1ab44f131bbeea327db0551bb4cf32b8","document","attachment","activity","wix:activity:ncu3n","requires-owner-review","manual-review-required","private-draft","requires-owner-review","a24eadbdee173a83405f325020c59028ebaa9a60aefce0e303f976081b70ab01","","","","","","","","",""
"p14-owner-6254b3cdf34dad3ce79677a5","wix:asset:wix:activity:y2p9y:29766935d14fc347524d","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","1c6ea02cf39e1b159ff69c2c9cef10fd80bcf05192e0f0bbbdce8596fc5aa428","document","attachment","activity","wix:activity:y2p9y","requires-owner-review","manual-review-required","private-draft","requires-owner-review","8f00430b2f8a2f0126a0c1a404dba2f2e97a013bdd2b47848e440249dd405970","","","","","","","","",""
"p14-owner-62bd790c2aef1efca9015bb9","wix:asset:wix:activity:on53s:8314e70c9df8d39c97c7","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","0f331e401844898a4251b6bd27cd61aef6d5cf5000a823148fc7db5311fc2977","document","attachment","activity","wix:activity:on53s","requires-owner-review","manual-review-required","private-draft","requires-owner-review","3983728c7f51902362299497aa6bdb2b4c2816c9cbfde60eb94c85a08c9c529d","","","","","","","","",""
"p14-owner-62ed885125b1ab254a3a955b","wix:asset:wix:activity:shxze:5b87eea3bb92caecce0c","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","1a368da1e13e69c50da07df2ed77e0153a069eef9c5c38acac8e9fc0b0d966ce","image","gallery","activity","wix:activity:shxze","requires-owner-review","manual-review-required","private-draft","requires-owner-review","3f8948c8cb9ae4ec74de058678315250063c0bd0bc401dc75bb1ece743500caf","","","","","","","","",""
"p14-owner-62fbd4cadec88e50ed7e194f","wix:asset:wix:activity:xhbeh:c28d5d53bc4031704264","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","e6c82dcb61a022bfec86d93d25bd4adc7cf3d5c891197e0fc89839777e18bef4","document","attachment","activity","wix:activity:xhbeh","requires-owner-review","manual-review-required","private-draft","requires-owner-review","47056a56bea5a6f440145ffdef27ef39afacb5b045ad071c17a6eb111711c244","","","","","","","","",""
"p14-owner-631f8a41f797a19a7810569a","wix:asset:wix:activity:o3j0h:8d843a9982e8c08ca209","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","b59f112b87fd714f97f7aeda6d6a9385c4648a0c984bae4f8cbe1efbae1c8953","document","attachment","activity","wix:activity:o3j0h","requires-owner-review","manual-review-required","private-draft","requires-owner-review","daafec723096090f16021c910e24326548d5556be60eb2587fbeceb0da073848","","","","","","","","",""
"p14-owner-63432a9ef6420da07df6cfe7","wix:asset:wix:file:c40624c3103a6418dd4cd931:c40624c3103a6418dd4c","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","c40624c3103a6418dd4cd931c3d03cc022ea3637854f6848a0335894460a56d7","document","download","file","wix:file:c40624c3103a6418dd4cd931","requires-owner-review","manual-review-required","private-draft","requires-owner-review","0923dd1733a3f55aa346535ebc2681e0053d9d7eae0f2cf112455f07f877bd9f","","","","","","","","",""
"p14-owner-6481d37f11d076933c4add0d","wix:asset:wix:activity:wquq1:ce075dfae960881ee10b","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","d7a935c56e55f92611ad987e419c8581ddb06b661defd9abf9f0b4663531a5cc","document","attachment","activity","wix:activity:wquq1","requires-owner-review","manual-review-required","private-draft","requires-owner-review","8725efb850d6535c5d5cca9d8d09f139f3a7b3e6617d5fb3538dd0b1411074cd","","","","","","","","",""
"p14-owner-656da0982d0747cdd146999e","wix:asset:wix:activity:nz8m8:0a83be912f84aa9a6880","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","abc70aae3f07ea5c93f3ffc5ff113e327940f1b2d5980d498c90c19b2cd14b24","image","gallery","activity","wix:activity:nz8m8","requires-owner-review","manual-review-required","private-draft","requires-owner-review","73f90be18523fe4f234ab835125dd6d8431afe2f1abd3bb65c58e184fb88d26d","","","","","","","","",""
"p14-owner-67380932cf8e70ab6fea6d4b","wix:asset:wix:activity:j881c:14304db629d06710b745","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","6dfb4d9faf8017a0ef08bda513aaf23d537f4114491b063e92ceee89e1943346","document","attachment","activity","wix:activity:j881c","requires-owner-review","manual-review-required","private-draft","requires-owner-review","4a7510f2ec72ec17de78eafbf734b1523149515f44c77f19e9d8e98ebe9a814d","","","","","","","","",""
"p14-owner-677fe515baedd06744d3f399","wix:asset:wix:activity:fpv52:177e3b283ff9a051c54c","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","c15877a02582134ef38788917dcb3ff07d63db72bd3158d7568e3dea6b5029b6","document","attachment","activity","wix:activity:fpv52","requires-owner-review","manual-review-required","private-draft","requires-owner-review","b15bc9b7c5b85e5708402d8b57e3cd504d560377cc569c14523b1de0fd854d58","","","","","","","","",""
"p14-owner-67b6dd871613eac2691eb57c","wix:asset:wix:activity:ra9kd:c0dabc77e4832a5a400c","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","054061c609d6f640cbf1bd8e253ab61b35b8089caa59a2610402fc2e34ad72e4","image","cover","activity","wix:activity:ra9kd","requires-owner-review","manual-review-required","private-draft","requires-owner-review","10979fadc4ff843a3598efa4148867b606b11286035ade7ce47bf29ab8ee14f0","","","","","","","","",""
"p14-owner-68772c36ec468b773dbcc5f2","wix:asset:wix:activity:u61it:ba7cb5e72b75c1172dc3","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","cf60e4320b4f027d9fb2640e09e7b2be47299f5a337dba3464b824df1cd02687","document","attachment","activity","wix:activity:u61it","requires-owner-review","manual-review-required","private-draft","requires-owner-review","18f609895dd64986e33e76b518ccf337f7e779f13430f5281c12a8e6d2a90938","","","","","","","","",""
"p14-owner-6913d5d383e201b87a543a3a","wix:asset:wix:activity:syp73:64ec98e548dc679847e5","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","833eac4e5e59f6ef1dc2b42deec553b009f0ae369a71a8745fe44897796aeeb3","image","gallery","activity","wix:activity:syp73","requires-owner-review","manual-review-required","private-draft","requires-owner-review","62d548dc8e6472621c0a641ffa5cac32178ca6d24d2e0fe89f613e7475fb600b","","","","","","","","",""
"p14-owner-693286740b5ab5f42a07e3d1","source-only:wix:asset-source:905208c5920fe053ac436c8c460bd38838c1909e0d8cb25b4233f96cda6f5cf8","[""migration/phase9/source-inventory.jsonl""]","905208c5920fe053ac436c8c460bd38838c1909e0d8cb25b4233f96cda6f5cf8","image","unknown","unresolved","","accepted_skip","manual-review-required","public-source","requires-owner-review","3bdf7de136b1ae4e6a0e42964fd85a3a39fb2921f2064494dcb9c45ad82f0faa","","","","","","","","",""
"p14-owner-699adcc7516c1a1f835ef56f","source-only:wix:asset-source:f53d450e17e260a86220c35e7434ebb7e64399a1c254fefe894772bf6690dc53","[""migration/phase9/source-inventory.jsonl""]","f53d450e17e260a86220c35e7434ebb7e64399a1c254fefe894772bf6690dc53","image","unknown","unresolved","","accepted_skip","manual-review-required","public-source","requires-owner-review","db2c0563846e6c6b8441420a2fc4b62fc7d3660f0f78c74328cf1165006cef3a","","","","","","","","",""
"p14-owner-6a53014b3aec35af4d0ca8db","source-only:wix:asset-source:e800dd9be60e213059252be9add6fc1ecd625769790854fd87fbd912f792c28c","[""migration/phase9/source-inventory.jsonl""]","e800dd9be60e213059252be9add6fc1ecd625769790854fd87fbd912f792c28c","image","unknown","unresolved","","accepted_skip","manual-review-required","public-source","requires-owner-review","a78506f02f6506fbfc047750d5dd78b2d66aa143cf7ecaffc2a25c83dc66191f","","","","","","","","",""
"p14-owner-6a951dedac7116b7dab8446d","wix:asset:wix:activity:io4hd:eaa02ddce646422124f5","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","198af2a344ce089b02a5138ac35004de7b7e746b6f6c71774af52ef68dcc360b","image","gallery","activity","wix:activity:io4hd","requires-owner-review","manual-review-required","private-draft","requires-owner-review","82be23d41c2b8932d3469d13a8a249a2f8ac440c081737c0f518f33ebbfc2471","","","","","","","","",""
"p14-owner-6aba198cf398fa1d2f8dbf89","wix:asset:wix:activity:fl2ot:492105ba64c894eac8bd","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","f8ccb0af9236892f3f8413e3a76ef743a4b33ca8ba2c0acb530a671c73975781","image","gallery","activity","wix:activity:fl2ot","requires-owner-review","manual-review-required","private-draft","requires-owner-review","9cd3d74ee25ffb62971f7b983d67093d7d7d68ec8ac256d90211d2f909b0e965","","","","","","","","",""
"p14-owner-6adbc369824b930788c25e3d","wix:asset:wix:activity:sr7vx:a5948c5f7555a7122d69","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","26ffce7eb3f94c06fd1b06b5b0373e85a0fe172cd9cbe6b24f98486493830039","document","attachment","activity","wix:activity:sr7vx","requires-owner-review","manual-review-required","private-draft","requires-owner-review","3c5e66478c5884ea14b6086366bf7850c3354f0559e017303f7428a55d061a5a","","","","","","","","",""
"p14-owner-6b5b1a540715492679f3d906","wix:asset:wix:activity:shxze:c0a0f94b2b49c8709e50","[""migration/phase9/assets-manifest.jsonl"",""migration/phase9/content-manifest.jsonl"",""migration/phase9/manual-review.csv"",""migration/phase9/source-inventory.jsonl""]","d473f4b007bf2b49419558fe9ccd02e4b0cb23453131080cbcb2f68c53467ba1","document","attachment","activity","wix:activity:shxze","requires-owner-review","manual-review-required","private-draft","requires-owner-review","a8d023e895852191e82fbcf8e258fdb0fc524613ac10a50f8d0aa8a83dae42d0","","","","","","","","",""
